city,tiff_file,mask_file
Bucharest,dataset/urban_patches/urban_LC81830292019249LGN00_Bucharest_1_patch.tiff,dataset/urban_masks/urban_LC81830292019249LGN00_Bucharest_1_mask.tiff
Minsk,dataset/urban_patches/urban_LC81840232019240LGN01_Minsk_0_patch.tiff,dataset/urban_masks/urban_LC81840232019240LGN01_Minsk_0_mask.tiff
Vienna,dataset/urban_patches/urban_LC81890272019227LGN00_Vienna_0_patch.tiff,dataset/urban_masks/urban_LC81890272019227LGN00_Vienna_0_mask.tiff
Vienna,dataset/urban_patches/urban_LC81890272019227LGN00_Vienna_3_patch.tiff,dataset/urban_masks/urban_LC81890272019227LGN00_Vienna_3_mask.tiff
Vienna,dataset/urban_patches/urban_LC81890272019243LGN00_Vienna_3_patch.tiff,dataset/urban_masks/urban_LC81890272019243LGN00_Vienna_3_mask.tiff
Stockholm,dataset/urban_patches/urban_LC81920192019264LGN00_Stockholm_1_patch.tiff,dataset/urban_masks/urban_LC81920192019264LGN00_Stockholm_1_mask.tiff
Stockholm,dataset/urban_patches/urban_LC81920192019264LGN00_Stockholm_2_patch.tiff,dataset/urban_masks/urban_LC81920192019264LGN00_Stockholm_2_mask.tiff
Berlin,dataset/urban_patches/urban_LC81920232019216LGN00_Berlin_0_patch.tiff,dataset/urban_masks/urban_LC81920232019216LGN00_Berlin_0_mask.tiff
Accra,dataset/urban_patches/urban_LC81930562019223LGN00_Accra_1_patch.tiff,dataset/urban_masks/urban_LC81930562019223LGN00_Accra_1_mask.tiff
Stuttgart,dataset/urban_patches/urban_LC81940262019230LGN00_Stuttgart_3_patch.tiff,dataset/urban_masks/urban_LC81940262019230LGN00_Stuttgart_3_mask.tiff
Stuttgart,dataset/urban_patches/urban_LC81940262019262LGN00_Stuttgart_2_patch.tiff,dataset/urban_masks/urban_LC81940262019262LGN00_Stuttgart_2_mask.tiff
Hamburg,dataset/urban_patches/urban_LC81960222019260LGN00_Hamburg_2_patch.tiff,dataset/urban_masks/urban_LC81960222019260LGN00_Hamburg_2_mask.tiff
Hamburg,dataset/urban_patches/urban_LC81960232019260LGN00_Hamburg_0_patch.tiff,dataset/urban_masks/urban_LC81960232019260LGN00_Hamburg_0_mask.tiff
Barcelona,dataset/urban_patches/urban_LC81980312019226LGN00_Barcelona_1_patch.tiff,dataset/urban_masks/urban_LC81980312019226LGN00_Barcelona_1_mask.tiff
Barcelona,dataset/urban_patches/urban_LC81980312019242LGN00_Barcelona_2_patch.tiff,dataset/urban_masks/urban_LC81980312019242LGN00_Barcelona_2_mask.tiff
London,dataset/urban_patches/urban_LC82010242019247LGN00_London_3_patch.tiff,dataset/urban_masks/urban_LC82010242019247LGN00_London_3_mask.tiff
Madrid,dataset/urban_patches/urban_LC82010322019247LGN00_Madrid_0_patch.tiff,dataset/urban_masks/urban_LC82010322019247LGN00_Madrid_0_mask.tiff
London,dataset/urban_patches/urban_LC82020242019238LGN00_London_0_patch.tiff,dataset/urban_masks/urban_LC82020242019238LGN00_London_0_mask.tiff
Birmingham,dataset/urban_patches/urban_LC82020242019270LGN00_Birmingham_3_patch.tiff,dataset/urban_masks/urban_LC82020242019270LGN00_Birmingham_3_mask.tiff
London,dataset/urban_patches/urban_LC82020242019270LGN00_London_1_patch.tiff,dataset/urban_masks/urban_LC82020242019270LGN00_London_1_mask.tiff
Birmingham,dataset/urban_patches/urban_LC82030232019229LGN00_Birmingham_3_patch.tiff,dataset/urban_masks/urban_LC82030232019229LGN00_Birmingham_3_mask.tiff
Fortaleza,dataset/urban_patches/urban_LC82170632019231LGN00_Fortaleza_3_patch.tiff,dataset/urban_masks/urban_LC82170632019231LGN00_Fortaleza_3_mask.tiff
Fortaleza,dataset/urban_patches/urban_LC82170632019263LGN00_Fortaleza_0_patch.tiff,dataset/urban_masks/urban_LC82170632019263LGN00_Fortaleza_0_mask.tiff
Belo Horizonte,dataset/urban_patches/urban_LC82180742019254LGN00_Belo Horizonte_2_patch.tiff,dataset/urban_masks/urban_LC82180742019254LGN00_Belo Horizonte_2_mask.tiff
Curitiba,dataset/urban_patches/urban_LC82200782019220LGN00_Curitiba_0_patch.tiff,dataset/urban_masks/urban_LC82200782019220LGN00_Curitiba_0_mask.tiff
Curitiba,dataset/urban_patches/urban_LC82210772019227LGN00_Curitiba_0_patch.tiff,dataset/urban_masks/urban_LC82210772019227LGN00_Curitiba_0_mask.tiff
Curitiba,dataset/urban_patches/urban_LC82210772019259LGN00_Curitiba_0_patch.tiff,dataset/urban_masks/urban_LC82210772019259LGN00_Curitiba_0_mask.tiff
Shantou,dataset/urban_patches/urban_LC82222002019218LGN00_Shantou_3_patch.tiff,dataset/urban_masks/urban_LC82222002019218LGN00_Shantou_3_mask.tiff
Puning,dataset/urban_patches/urban_LC82222002019234LGN00_Puning_2_patch.tiff,dataset/urban_masks/urban_LC82222002019234LGN00_Puning_2_mask.tiff
Puning,dataset/urban_patches/urban_LC82222002019250LGN00_Puning_2_patch.tiff,dataset/urban_masks/urban_LC82222002019250LGN00_Puning_2_mask.tiff
Montevideo,dataset/urban_patches/urban_LC82240842019248LGN00_Montevideo_1_patch.tiff,dataset/urban_masks/urban_LC82240842019248LGN00_Montevideo_1_mask.tiff
Laibin,dataset/urban_patches/urban_LC82262002019262LGN00_Laibin_1_patch.tiff,dataset/urban_masks/urban_LC82262002019262LGN00_Laibin_1_mask.tiff
Haiphong,dataset/urban_patches/urban_LC82291982019219LGN00_Haiphong_0_patch.tiff,dataset/urban_masks/urban_LC82291982019219LGN00_Haiphong_0_mask.tiff
Ho Chi Minh City,dataset/urban_patches/urban_LC82301922019226LGN00_Ho Chi Minh City_0_patch.tiff,dataset/urban_masks/urban_LC82301922019226LGN00_Ho Chi Minh City_0_mask.tiff
Santa Cruz de la Sierra,dataset/urban_patches/urban_LC82310722019217LGN00_Santa Cruz de la Sierra_2_patch.tiff,dataset/urban_masks/urban_LC82310722019217LGN00_Santa Cruz de la Sierra_2_mask.tiff
Santa Cruz,dataset/urban_patches/urban_LC82310722019217LGN00_Santa Cruz_0_patch.tiff,dataset/urban_masks/urban_LC82310722019217LGN00_Santa Cruz_0_mask.tiff
Santa Cruz,dataset/urban_patches/urban_LC82310722019217LGN00_Santa Cruz_3_patch.tiff,dataset/urban_masks/urban_LC82310722019217LGN00_Santa Cruz_3_mask.tiff
